Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,States
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20:00,23:59:00,02:39:00,500.0,38,3.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45:00,01:15:00,03:30:00,300.0,8,4.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00:00,21:30:00,04:30:00,550.0,34,4.6,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10:00,21:55:00,04:45:00,485.0,40,4.5,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Raj Travel,A/C Sleeper (2+1),22:30:00,05:30:00,07:00:00,550.0,28,4.4,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
M R Travels,A/C Seater / Sleeper (2+1),22:30:00,05:30:00,07:00:00,510.0,31,4.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),23:00:00,06:00:00,07:00:00,450.0,28,4.1,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
Gajraj Travels,A/C Sleeper (2+1),22:15:00,05:35:00,07:20:00,600.0,16,4.7,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45:00,21:40:00,02:55:00,350.0,52,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan),Rajasthan
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30:00,22:30:00,03:00:00,300.0,41,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan),Rajasthan
Rishabh travels,AC Sleeper (2+1),20:04:00,23:31:00,03:27:00,270.0,33,3.6,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan),Rajasthan
Neeraj travels,A/C Seater / Sleeper (2+1),20:40:00,23:20:00,02:40:00,315.0,40,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan),Rajasthan
Rinku Travels,A/C Seater / Sleeper (2+1),21:15:00,06:00:00,08:45:00,400.0,10,4.2,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45:00,06:30:00,06:45:00,600.0,3,2.2,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,19:00:00,04:00:00,09:00:00,500.0,27,2.7,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan),Rajasthan
Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),18:00:00,22:40:00,04:40:00,349.0,3,4.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan),Rajasthan
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00:00,22:15:00,05:15:00,308.0,38,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),23:59:00,06:00:00,06:01:00,333.0,26,4.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan),Rajasthan
Babu Travels,Bharat Benz A/C Sleeper (2+1),16:00:00,20:30:00,04:30:00,280.0,29,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan),Rajasthan
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:30:00,23:50:00,05:20:00,450.0,44,3.6,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani,Rajasthan
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30:00,01:00:00,04:30:00,299.0,11,3.6,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani,Rajasthan
R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25:00,02:30:00,05:05:00,400.0,48,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani,Rajasthan
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59:00,06:08:00,06:09:00,350.0,23,3.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani,Rajasthan
UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44:00,07:25:00,07:41:00,397.0,7,3.3,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Rajasthan
Rinku Travels,A/C Seater / Sleeper (2+1),21:30:00,04:55:00,07:25:00,400.0,30,4.2,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Rajasthan
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00:00,04:00:00,07:00:00,499.0,5,3.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh),Rajasthan
Rinku Travels,A/C Seater / Sleeper (2+1),17:30:00,21:00:00,03:30:00,315.0,25,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00:00,21:30:00,03:30:00,299.0,10,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),18:45:00,20:45:00,02:00:00,300.0,21,3.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan),Rajasthan
RSRTC - 194377,Deluxe AC Seater 2+2,19:10:00,23:00:00,03:50:00,446.0,13,4.2,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner,Rajasthan
Milan Travels,A/C Sleeper (2+1),17:20:00,20:45:00,03:25:00,619.0,42,3.8,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner,Rajasthan
Milan Travels,A/C Seater / Sleeper (2+1),19:01:00,22:30:00,03:29:00,523.0,42,4.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner,Rajasthan
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),19:20:00,22:40:00,03:20:00,400.0,36,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner,Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),16:15:00,19:30:00,03:15:00,408.0,21,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),17:55:00,22:15:00,04:20:00,408.0,0,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),18:30:00,22:30:00,04:00:00,495.0,0,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,16:00:00,20:40:00,04:40:00,300.0,0,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan),Rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00:00,20:35:00,03:35:00,550.0,0,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan),Rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10:00,21:00:00,03:50:00,485.0,0,4.9,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan),Rajasthan
Raj Travel,Bharat Benz A/C Seater (2+1),17:30:00,22:00:00,04:30:00,459.0,0,4.1,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan),Rajasthan
Babu Travels,A/C Sleeper (2+1),18:30:00,23:42:00,05:12:00,1099.0,0,4.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan),Rajasthan
Priya Bus Service,AC Seater (2+2),16:00:00,20:50:00,04:50:00,333.0,0,4.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan),Rajasthan
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15:00,03:00:00,05:45:00,300.0,0,4.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan),Rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00:00,03:30:00,05:30:00,500.0,0,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan),Rajasthan
RSRTC - 193801,Express Non AC Seater 2+3,19:30:00,04:00:00,08:30:00,315.0,0,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur,Rajasthan
Babu Travels,Non A/C Seater / Sleeper (2+1),22:30:00,05:15:00,06:45:00,350.0,0,4.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur,Rajasthan
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),22:00:00,05:00:00,07:00:00,350.0,0,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur,Rajasthan
Paras Travels,A/C Seater / Sleeper (2+1),22:30:00,05:00:00,06:30:00,308.0,0,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur,Rajasthan
UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20:00,01:54:00,04:34:00,206.0,0,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur,Rajasthan
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00:00,01:00:00,04:00:00,549.0,0,1.7,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur,Rajasthan
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:00:00,19:30:00,03:30:00,739.0,0,4.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur,Rajasthan
Bhagwati Travel Agency,AC Sleeper (2+1),16:00:00,20:00:00,04:00:00,990.0,0,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur,Rajasthan
UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20:00,02:30:00,05:10:00,289.0,0,3.3,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura,Rajasthan
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),18:30:00,23:15:00,04:45:00,499.0,0,3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura,Rajasthan
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00:00,02:30:00,05:30:00,499.0,0,3.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura,Rajasthan
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),21:00:00,02:40:00,05:40:00,720.0,0,3.1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura,Rajasthan
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),16:20:00,18:40:00,02:20:00,700.0,0,4.5,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar,Rajasthan
Maharaja Travels,NON AC Seater / Sleeper 2+1,16:30:00,20:45:00,04:15:00,267.0,0,3.4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar,Rajasthan
Milan Travels,A/C Seater / Sleeper (2+1),17:00:00,20:30:00,03:30:00,571.0,0,3.4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar,Rajasthan
Neelam Travels,A/C Seater / Sleeper (2+1),18:30:00,23:00:00,04:30:00,400.0,0,3.5,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,16:30:00,22:45:00,06:15:00,350.0,0,3.9,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur,Rajasthan
Ashok Travels Mandsaur Group,NON A/C Seater / Sleeper (2+2),17:30:00,23:00:00,05:30:00,400.0,0,3.7,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur,Rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:40:00,21:00:00,03:20:00,612.0,0,4.6,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur,Rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),18:10:00,21:40:00,03:30:00,550.0,0,3.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur,Rajasthan
Lake City Travels,AC Sleeper (2+1),22:15:00,07:05:00,08:50:00,489.0,0,4.7,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Raj travels,A/C Sleeper (2+1),22:00:00,06:30:00,08:30:00,639.0,0,4.8,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
METRO RAJLAXMI TRAVELS,A/C Sleeper (2+1),22:02:00,06:42:00,08:40:00,500.0,0,4.1,https://www.redbus.in/bus-tickets/udaipur-to-jaipur,Udaipur to Jaipur (Rajasthan),Rajasthan
Bharathi Tours & Travels,A/C Sleeper (2+1),00:50:00,05:30:00,04:40:00,590.0,1,4.5,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Telangana
Sri Rama Travels,A/C Seater / Sleeper (2+1),01:30:00,06:45:00,05:15:00,777.0,2,4.1,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Telangana
BSR Tours And Travels,NON A/C Seater (2+2),23:40:00,06:00:00,06:20:00,610.0,19,4.5,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,Telangana
FRESHBUS,Electric A/C Seater (2+2),05:50:00,12:25:00,06:35:00,550.0,20,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Telangana
FRESHBUS,Electric A/C Seater (2+2),10:25:00,17:55:00,07:30:00,349.0,28,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Telangana
FRESHBUS,Electric A/C Seater (2+2),11:20:00,18:50:00,07:30:00,349.0,38,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,Telangana
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30:00,00:30:00,06:00:00,670.0,30,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam,Telangana
Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:05:00,02:30:00,07:25:00,555.0,36,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam,Telangana
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30:00,23:30:00,04:00:00,800.0,29,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam,Telangana
TGSRTC - 1225,Rajdhani (AC Semi Sleeper 2+2),04:00:00,10:00:00,06:00:00,524.0,8,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,Telangana
TGSRTC - 1270,Super Luxury (Non AC Seater 2+2 Push Back),04:40:00,11:40:00,07:00:00,442.0,23,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,Telangana
TGSRTC - 9605,Super Luxury (Non AC Seater 2+2 Push Back),04:45:00,12:40:00,07:55:00,442.0,14,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,Telangana
TGSRTC - 1214,Rajdhani (AC Semi Sleeper 2+2),05:00:00,11:00:00,06:00:00,524.0,18,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,Telangana
TGSRTC - 1238,Rajdhani (AC Semi Sleeper 2+2),05:00:00,12:00:00,07:00:00,524.0,6,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,Telangana
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15:00,21:40:00,03:25:00,590.0,12,2.7,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,Telangana
IRA Travels,A/C Sleeper (2+1),18:30:00,21:45:00,03:15:00,1129.0,18,3.9,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,Telangana
Bhumi travels,AC Seater (2+2),00:20:00,04:10:00,03:50:00,2000.0,36,1.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,Telangana
Shree Saipooja Travels,A/C Seater/Sleeper (2+1),06:00:00,09:15:00,03:15:00,3000.0,42,1.0,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,Telangana
Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00:00,23:15:00,05:15:00,550.0,35,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Telangana
Sahara Tours and Travels,Non AC Seater (2+2),22:00:00,04:30:00,06:30:00,450.0,5,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Telangana
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30:00,22:45:00,05:15:00,500.0,38,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Telangana
New Galaxy Travels,A/C Sleeper (2+1),22:15:00,04:00:00,05:45:00,629.0,2,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,Telangana
BSR Tours And Travels,A/C Sleeper (2+1),23:30:00,06:00:00,06:30:00,1080.0,8,4.6,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,Telangana
BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:15:00,06:00:00,06:45:00,780.0,13,4.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,Telangana
SAIRAJ TRAVELS,A/C Sleeper (2+1),23:00:00,05:30:00,06:30:00,1036.0,7,4.7,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,Telangana
DNR Express,AC Sleeper (2+1),21:30:00,02:00:00,04:30:00,799.0,22,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,Telangana
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),03:40:00,10:15:00,06:35:00,500.0,21,1.2,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,Telangana
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),05:00:00,09:15:00,04:15:00,900.0,14,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,Telangana
IPS Bus Service,NON A/C Sleeper (2+1),15:30:00,20:20:00,04:50:00,1200.0,23,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,Telangana
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15:00,06:00:00,07:45:00,1289.0,25,4.7,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,Telangana
IntrCity SmartBus,AC Sleeper (2+1),22:35:00,05:10:00,06:35:00,1409.0,19,4.6,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,Telangana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45:00,05:45:00,07:00:00,989.0,21,4.6,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,Telangana
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00:00,21:40:00,04:40:00,700.0,12,2.9,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad,Telangana
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),16:30:00,21:55:00,05:25:00,1990.0,23,2.7,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad,Telangana
Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),02:15:00,05:45:00,03:30:00,711.0,3,4.3,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,Telangana
Mythri Tours And Travels,A/C Sleeper (2+1),02:30:00,06:30:00,04:00:00,749.0,3,4.6,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,Telangana
Sri Shivanjaneya Travels,A/C Seater / Sleeper (2+1),02:30:00,06:00:00,03:30:00,738.0,1,4.5,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,Telangana
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45:00,06:15:00,08:30:00,600.0,23,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telangana
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30:00,06:00:00,08:30:00,500.0,26,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telangana
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40:00,06:15:00,08:35:00,738.0,13,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telangana
SLVR Travels,Non A/C Seater / Sleeper (2+1),17:30:00,23:35:00,06:05:00,810.0,29,3.4,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telangana
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30:00,23:59:00,06:29:00,750.0,33,2.9,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telangana
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30:00,23:55:00,06:25:00,750.0,26,2.9,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telangana
MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),02:30:00,07:00:00,04:30:00,400.0,11,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telangana
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00:00,23:15:00,04:15:00,2100.0,16,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telangana
Shree Savariya Travels & Transport,A/C Seater / Sleeper (2+1),03:00:00,06:50:00,03:50:00,799.0,14,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telangana
Orange Tours And Travels,A/C Seater / Sleeper (2+1),04:40:00,09:00:00,04:20:00,550.0,19,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telangana
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38:00,06:50:00,07:12:00,392.0,31,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telangana
NueGo,Electric A/C Seater (2+2),22:35:00,06:35:00,08:00:00,464.0,21,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telangana
IntrCity SmartBus,AC Sleeper (2+1),23:10:00,06:50:00,07:40:00,689.0,24,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telangana
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),03:40:00,08:45:00,05:05:00,500.0,21,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telangana
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),05:00:00,08:00:00,03:00:00,700.0,13,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telangana
IRA Travels,A/C Sleeper (2+1),05:30:00,09:05:00,03:35:00,600.0,12,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telangana
IPS Bus Service,NON A/C Sleeper (2+1),15:30:00,18:40:00,03:10:00,1200.0,23,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telangana
BSR Tours And Travels,A/C Sleeper (2+1),22:00:00,04:30:00,06:30:00,780.0,12,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telangana
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00:00,04:30:00,06:30:00,580.0,27,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telangana
